street,candidate,link_count,full,first,last,alias,occ1,occ2,occ3,occ4,occ5,occ6,occ7,occ8,occ9,occ10,occ11,occ12,occ13,occ14,occ15,occ16,occ17,occ18,occ19,occ20,rel_born,rel_died,rel_buried,rel_edu,rel_work,district,proba
Graf-Zeppelin-Straße,Q75780,372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.0,Q200640,1.0
Friedrich-Ebert-Straße,Q2646,829,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.0,0.2,Q204966,1.0
Mozartstraße,Q254,6979,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q10919,1.0
Gerhart-Hauptmann-Weg,Q43523,2067,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1666666666666666,0.0,Q2274928,1.0
Theodor-Heuss-Straße,Q2594,1404,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.8,Q153260,1.0
Dieselweg,Q12674,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.2,0.0,Q4086,1.0
Augustin-Wibbelt-Straße,Q105034,41,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0.0,0.0,0.0,Q2707,1.0
Gutenbergstraße,Q8958,462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.25,0.25,0.0,0.25,0.25,Q2107,1.0
Albert-Schweitzer-Straße,Q49325,750,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.1666666666666666,0.0,Q992019,1.0
Mozartweg,Q254,6979,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q225729,1.0
Gerhart-Hauptmann-Straße,Q43523,2067,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1666666666666666,0.0,Q1728485,1.0
Käthe-Kollwitz-Straße,Q142472,769,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,Q885372,1.0
Robert-Koch-Straße,Q37193,488,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2,0.2,0.0,0.2,0.0,Q892684,1.0
Otto-Lilienthal-Straße,Q57162,297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.2,0.2,0.2,0.0,0.0,Q4074,1.0
Thusneldastraße,Q242382,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q32072999,1.0
Dieselstraße,Q12674,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.2,0.0,Q53901,1.0
Thomas-Mann-Straße,Q37030,3712,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.2,0.2,Q4086,1.0
Busso-Peus-Straße,Q120428,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,Q896823,1.0
Nikolaus-Groß-Straße,Q68294,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.0,0.0,0.0,Q3117,1.0
Julius-Leber-Straße,Q215630,156,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.2,0.2,0.2,Q3117,1.0
Hans-Böckler-Straße,Q105130,99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.0,0.0,0.75,Q2805,1.0
Martin-Luther-Straße,Q9554,6883,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,Q3912,1.0
Willy-Brandt-Platz,Q2514,1938,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.0,0.4,Q10935,1.0
Adolf-Damaschke-Straße,Q89439,84,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.0,0.2,Q857314,1.0
Helen-Keller-Straße,Q38203,131,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q829042,1.0
Maximilian-Kolbe-Straße,Q153850,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q6015,1.0
Anne-Frank-Weg,Q4583,744,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.0,0.0,Q3050,1.0
Korl-Biegemann-Straße,Q100342,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,Q32072999,1.0
Goethestraße,Q5879,8538,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.2,0.2,0.2,0.2,0.0,Q4086,1.0
Eichendorffstraße,Q77204,747,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.2,Q4086,1.0
Konrad-Adenauer-Platz,Q2492,2452,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,Q7025,1.0
Wolfgang-Anheisser-Straße,Q108224,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,0.0,0.1666666666666666,0.0,Q3621,1.0
Carl-von-Ossietzky-Straße,Q76358,351,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.0,0.0,Q10938,1.0
Hermann-Eppenhoff-Weg,Q89505,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.0,0.0,0.0,0.0,Q2765,1.0
Rudolf-Diesel-Straße,Q12674,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.1666666666666666,0.0,Q26208581,1.0
Mozartstraße,Q254,6979,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q32072999,1.0
Mozartstraße,Q254,6979,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q678079,1.0
Mozartstraße,Q254,6979,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q3886,1.0
Friedrich-Ebert-Straße,Q2646,829,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.0,0.2,Q3771,1.0
Nikolaus-Becker-Straße,Q69698,32,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.0,0.0,0.0,0.0,Q205050,1.0
Mozartstraße,Q254,6979,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q3922,1.0
Goethestraße,Q5879,8538,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.2,0.2,0.2,0.2,0.0,Q6136,1.0
Eichendorffstraße,Q77204,747,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.2,Q225621,1.0
Eichendorffstraße,Q77204,747,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.2,Q3117,1.0
Mozartstraße,Q254,6979,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q181504,1.0
Käthe-Kollwitz-Straße,Q142472,769,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.2,0.0,0.2,Q14953,1.0
Eichendorffstraße,Q77204,747,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,Q2534024,1.0
Mozartstraße,Q254,6979,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q242953,1.0
Theodor-Storm-Straße,Q26993,838,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,Q3117,1.0
Haydnstraße,Q7349,2647,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q242953,1.0
Goethestraße,Q5879,8538,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.2,0.2,0.2,0.2,0.0,Q242757,1.0
Elsa-Brändström-Straße,Q469673,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q242757,1.0
Julius-Leber-Straße,Q215630,156,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.2,0.2,0.2,Q242757,1.0
Wilhelm-Raabe-Straße,Q60647,563,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,Q32072999,1.0
Fritz-Reuter-Straße,Q76492,554,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.0,0.2,Q3922,1.0
Fritz-Reuter-Straße,Q76492,554,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.0,0.2,Q2752,1.0
Gerhart-Hauptmann-Straße,Q43523,2067,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.2,0.0,Q245542,1.0
Theodor-Körner-Straße,Q62344,352,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,Q32072999,1.0
Heinrich-Heine-Weg,Q44403,2250,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4,0.0,0.0,0.4,0.2,Q5542,1.0
Heubergerstraße,Q15807312,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q630083,1.0
Hölderlinstraße,Q75889,1068,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.0,Q2942,1.0
Gerhart-Hauptmann-Straße,Q43523,2067,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.2,0.0,Q4086,1.0
Carl-von-Ossietzky-Straße,Q76358,351,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.0,0.0,Q2752,1.0
Theodor-Storm-Straße,Q26993,838,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,Q32072999,1.0
Eichendorffweg,Q77204,747,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.2,Q11040,1.0
Albert-Schweitzer-Straße,Q49325,750,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.2,0.0,Q14953,1.0
Goethestraße,Q5879,8538,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.2,0.2,0.2,0.2,0.0,Q3902,1.0
Selbachstraße,Q378057,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q4074,1.0
Gabelsbergerstraße,Q62137,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.2,0.2,0.2,0.2,0.2,Q3912,1.0
Giselherstraße,Q1291259,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q1795762,1.0
Albert-Schweitzer-Straße,Q49325,750,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.2,0.0,Q4074,1.0
Mozartstraße,Q254,6979,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q798787,1.0
Albert-Cahn-Weg,Q23560443,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,1.0,0.0,0.0,0.0,Q2099544,1.0
Lenaustraße,Q84280,338,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q1564106,1.0
Albert-Schweitzer-Straße,Q49325,750,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.2,0.0,Q7021,1.0
Gerhart-Hauptmann-Platz,Q43523,2067,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.2,0.0,Q6992,1.0
Hans-Sachs-Straße,Q19543,426,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.0,0.0,Q7021,1.0
Friedrich-Ebert-Straße,Q2646,829,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.0,0.2,Q3922,1.0
Goethestraße,Q5879,8538,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.2,0.2,0.2,0.2,0.0,Q200177,1.0
Gottlieb-Daimler-Straße,Q57098,224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.2,0.2,0.2,0.0,0.0,Q225729,1.0
Dieselstraße,Q12674,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.2,0.0,Q2974,1.0
Richard-Wagner-Weg,Q1511,6010,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.2,0.0,0.2,0.2,0.0,Q200105,1.0
Mozartweg,Q254,6979,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q200105,1.0
Robert-Bosch-Straße,Q71032,308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.2,0.2,0.2,0.0,0.2,Q4060,1.0
Gabriele-Münter-Straße,Q463978,197,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.0,0.2,Q6842,1.0
St.-Willibrord-Straße,Q160714,426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q164458,1.0
Goethestraße,Q5879,8538,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.2,0.2,0.2,0.2,0.0,Q4083,1.0
Theodor-Storm-Straße,Q26993,838,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,Q1371978,1.0
Hermann-Löns-Weg,Q77486,348,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.6,0.0,Q14949,1.0
Goethestraße,Q5879,8538,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.2,0.2,0.2,0.2,0.0,Q14936,1.0
Adalbert-Stifter-Weg,Q168542,562,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q3167,1.0
Willy-Brandt-Straße,Q2514,1938,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.0,0.6,Q200105,1.0
Gorch-Fock-Straße,Q69087,112,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.0,0.0,0.0,0.0,Q32072999,1.0
Friedrich-Ebert-Straße,Q2646,829,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,Q32072999,1.0
Goethestraße,Q5879,8538,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.2,0.2,0.2,0.2,0.0,Q1104,1.0
Haydnweg,Q7349,2647,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q11337,1.0
Ricarda-Huch-Straße,Q60785,396,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.0,0.0,Q153779,1.0
Eichendorffstraße,Q77204,747,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,Q32072999,1.0
Joachim-Ringelnatz-Straße,Q552038,386,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.0,0.2,Q4086,1.0
Fritz-Reuter-Straße,Q76492,554,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.0,0.2,Q4086,1.0
Goetheweg,Q5879,8538,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,Q32072999,1.0
Rembrandtstraße,Q5598,1174,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q3973,1.0
Harleßstraße,Q2588391,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,Q876278,1.0
Gabelsberger Straße,Q62137,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.2,0.2,0.2,0.2,0.2,Q6863,1.0
Selbachweg,Q378057,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q883320,1.0
Emil-Nolde-Straße,Q152788,626,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.2,0.0,0.2,Q4086,1.0
Robert-Koch-Straße,Q37193,488,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2,0.2,0.0,0.2,0.0,Q2326752,1.0
Albert-Einstein-Straße,Q937,2225,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.2,0.0,0.0,0.2,0.2,Q3117,1.0
Von-Zeppelin-Straße,Q75780,372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.0,Q182426,1.0
Otto-Lilienthal-Straße,Q57162,297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,Q1120297,1.0
Adolf-Silverberg-Straße,Q364255,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6,0.0,0.0,0.0,Q245292,1.0
Goswin-Peter-Gath-Straße,Q1538666,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,Q897382,1.0
Haydnstraße,Q7349,2647,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q2565664,1.0
Dietrich-Bonhoeffer-Straße,Q76326,749,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,Q10936,1.0
Zeppelinstraße,Q75780,372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.0,Q1959104,1.0
Julius-Leber-Straße,Q215630,156,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.2,0.2,0.2,Q10936,1.0
Haydnstraße,Q7349,2647,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q1604846,1.0
Immanuel-Kant-Straße,Q9312,2995,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q3117,1.0
Emil-Nolde-Straße,Q152788,626,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,Q885372,1.0
Hans-Sachs-Straße,Q19543,426,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,Q21042074,1.0
Eichendorff-Siedlung,Q77204,747,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.2,Q245542,1.0
Fritz-Reuter-Weg,Q76492,554,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.0,0.2,Q1130,1.0
Rudolf-Diesel-Straße,Q12674,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.2,0.0,Q14936,1.0
Dietrich-Bonhoeffer-Straße,Q76326,749,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,Q4171,1.0
Berthold-Wolff-Park,Q828094,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0.0,0.0,0.0,Q4068,1.0
Robert-Koch-Straße,Q37193,488,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,Q2132757,1.0
Lise-Meitner-Straße,Q56189,311,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q2132757,1.0
Lise-Meitner-Straße,Q56189,311,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q3791,1.0
Goethestraße,Q5879,8538,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.2,0.2,0.2,0.2,0.0,Q10933,1.0
Dieselstraße,Q12674,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.2,0.0,Q14953,1.0
Eichendorffweg,Q77204,747,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.2,Q225432,1.0
Ulrich-von-Hutten-Straße,Q77107,305,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.1666666666666666,Q21042074,1.0
Rudolf-Diesel-Straße,Q12674,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.1666666666666666,0.0,Q2566258,1.0
Goethestraße,Q5879,8538,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.2,0.2,0.2,0.2,0.0,Q53901,1.0
Rathenaustraße,Q135645,565,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.25,0.25,0.25,0.25,0.0,Q2103,1.0
Albert-Schweitzer-Straße,Q49325,750,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.2,0.0,Q5542,1.0
Mozartstraße,Q254,6979,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q53901,1.0
Theodor-Storm-Straße,Q26993,838,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,Q53901,1.0
Bismarckstraße,Q8442,3682,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,0.25,0.25,Q2904,1.0
Jean-Paul-Straße,Q77079,972,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,Q2132373,1.0
