osm_id	name	street_type	wikipedia	wikidata	etymology_wikidata	etymology_wikipedia	etymology_description	local_name	geometry	name_de	name_en	name_fr	name_es	name_ru
23365779	Leuthener Straße	residential							LINESTRING(8.7575816 53.1119242,8.7561925 53.1113624,8.7560376 53.111335,8.7557749 53.1113329,8.7555175 53.1113841,8.7551422 53.1116222)					
23365789	Lütjenburger Straße	residential							LINESTRING(8.7546103 53.1161338,8.7547688 53.1161014,8.7549849 53.1160469,8.7551038 53.1160164,8.7554494 53.1159154,8.7558956 53.1157291,8.7562876 53.115547)					
23365796	Morgenlandstraße	residential							LINESTRING(8.7611208 53.114885,8.7610638 53.1148423,8.7598781 53.1139636,8.7595834 53.1137559,8.7594465 53.113659)					
23365797	Morgenlandstraße	residential							LINESTRING(8.7612124 53.1149403,8.7611835 53.1149235,8.7611699 53.1149156,8.7611551 53.1149064,8.7611208 53.114885)					
23365809	Fischerhuder Straße	residential							LINESTRING(8.7634791 53.1150905,8.7639664 53.1148152,8.7643208 53.114617,8.7649359 53.1142731,8.7650406 53.1142099,8.7651622 53.1141341,8.7652604 53.1140658,8.7654829 53.1139032,8.7655359 53.1138545,8.7655618 53.1138026)					
23365813	Selsinger Straße	residential							LINESTRING(8.7681018 53.1123989,8.7678911 53.1125126,8.7673187 53.1128204,8.7663853 53.1133092,8.7662225 53.1134554)					
23365819	In den Barken	residential							LINESTRING(8.7672852 53.1118142,8.7673534 53.1118649,8.7681018 53.1123989,8.7682513 53.112498,8.7684342 53.1125964,8.7686657 53.1127092,8.7689794 53.1128347)					
23365821	Wilstedter Straße	residential							LINESTRING(8.7684342 53.1125964,8.7685931 53.1124729,8.7687307 53.1123785,8.7697547 53.111839,8.7698988 53.1117459)					
23365822	Ottersberger Straße	residential							LINESTRING(8.7699337 53.1104664,8.7700324 53.1104891,8.7716904 53.1108694,8.7721083 53.1110713)					
23365824	Lübbenstraße	residential							LINESTRING(8.7710091 53.1098826,8.7710671 53.1099183,8.7712592 53.110034,8.7728725 53.1105351,8.7732753 53.1106597,8.7734869 53.1106085)					
23365825	Stuckenborsteler Straße	residential							LINESTRING(8.771522 53.1114285,8.7716576 53.1113957,8.7717654 53.1113181,8.7721083 53.1110713)					
23365849	Grasberger Straße	residential							LINESTRING(8.7671921 53.111744,8.7666147 53.111321,8.7657502 53.1107118,8.7656288 53.1106262,8.7655379 53.110551,8.7642803 53.1095106,8.7640501 53.1093294,8.7637811 53.1091148,8.7636981 53.1090588,8.7635823 53.1090036,8.7635099 53.108974)					
23365857	Gröpelinger Fährweg	unclassified							LINESTRING(8.7512361 53.1108371,8.7513448 53.1104313,8.7513661 53.1103519,8.7514481 53.1100517,8.7514787 53.1099397,8.7515627 53.1096543,8.7516067 53.1094733,8.7516355 53.1093299,8.7516426 53.1093026,8.751641 53.109222,8.7516219 53.1091272,8.7515594 53.1090234,8.7514481 53.1089021,8.7512623 53.1087783,8.7510497 53.108647)					
23365861	Gustav-Böhrnsen-Straße	unclassified							LINESTRING(8.7566493 53.1104501,8.7566446 53.1103832,8.7566303 53.1103083,8.756628 53.1102835,8.7566121 53.1102077,8.7565259 53.1101242,8.7564424 53.1100844,8.7563044 53.1100569,8.7562635 53.1100454,8.7561429 53.1100454,8.7554361 53.1101407)					
23366641	Bürgermeister-Kaisen-Allee	residential							LINESTRING(8.8996271 53.121056,8.8997038 53.1210388,8.899776 53.1210226,8.899873 53.1210021,8.8999748 53.1209782,8.9002687 53.1209156)					
23366676	Suhrsweg	residential							LINESTRING(8.9013632 53.124955,8.9012215 53.1249838,8.901093 53.1249972,8.9000747 53.125042)					
23366768	Warfer Landstraße	unclassified							LINESTRING(8.9114268 53.1308709,8.9113489 53.1308785)					
23366971	Borgfelder Deich	unclassified							LINESTRING(8.8807348 53.132264,8.8809748 53.1321964,8.88113 53.1321726,8.8813385 53.1321407,8.8818888 53.132021,8.8822417 53.1319516,8.8825772 53.131936,8.8827288 53.1319701,8.8828616 53.132017)					
23366985	Kuhweideweg	track							LINESTRING(8.8983096 53.1199213,8.8981664 53.1199717,8.8980298 53.1200041,8.8977112 53.1200446,8.8966618 53.1203756,8.8959775 53.1205912,8.8957097 53.1206878,8.8937343 53.1213537,8.893568 53.1214031,8.8929242 53.1216167,8.8928161 53.1216892,8.8917854 53.1222978,8.8916015 53.1224064,8.8902205 53.1232134,8.8896862 53.1233516,8.8869178 53.1240599,8.880694 53.1256332,8.8805768 53.1256792,8.8804252 53.1257414,8.8797798 53.1260736,8.879019 53.1264587,8.8787524 53.1265939,8.8768666 53.1275511,8.8732022 53.1294113,8.872588 53.1297226,8.8716712 53.1301025,8.8713754 53.1302015,8.8711627 53.1302387)					
23367029	Querlandweg	service							LINESTRING(8.9039012 53.1233508,8.9044989 53.1238716)					
23367039	Vierrutenweg	path							LINESTRING(8.9016688 53.1218461,8.9016783 53.1217505,8.9018591 53.1216116,8.9026032 53.1211998,8.9036284 53.1207451,8.903713 53.1207178,8.905016 53.1203043,8.9056623 53.1201214,8.9059539 53.1200543,8.9060452 53.1200143)					
23367237	Querlandstraße	path							LINESTRING(8.9046328 53.1209408,8.9047066 53.1210057,8.9050301 53.1212902)					
23368175	Katrepeler Landstraße	residential							LINESTRING(8.9067705 53.1264463,8.9067628 53.126361,8.9067935 53.1262886,8.9068588 53.1262196,8.9069462 53.1261273,8.9070375 53.126037,8.9073227 53.125823,8.9075186 53.1257386,8.9080666 53.1255071,8.9078744 53.1251299)					
23368184	Katrepeler Landstraße	unclassified							LINESTRING(8.9177108 53.1219304,8.9179448 53.1219813,8.9180629 53.1220157,8.9181745 53.1220653,8.9182668 53.1221154)					
23368211	Katrepeler Landstraße	residential							LINESTRING(8.9078744 53.1251299,8.9083436 53.1250125,8.9091078 53.1248249,8.9098794 53.1246663,8.910087 53.1246126,8.9104828 53.1244748,8.9106841 53.1243937,8.9114936 53.1240794,8.9118496 53.1239453,8.9128883 53.1235886,8.9132381 53.1234641,8.9134238 53.123418,8.9136118 53.1233942,8.9137107 53.123392,8.9138375 53.1234066,8.914051 53.1234356,8.9143777 53.1235042,8.914555 53.1235191,8.9146923 53.1235191,8.9149463 53.1234468,8.9150596 53.1233973,8.915401 53.1232711,8.916016 53.1230438,8.9169032 53.1226709,8.9169368 53.1226455,8.9169852 53.1226089,8.9170748 53.122522,8.917101 53.1224906,8.9172391 53.1223252,8.9173252 53.1222219,8.9174306 53.1221309,8.9177108 53.1219304)					
23368289	Harm-Schleper-Weg	living_street							LINESTRING(8.9007977 53.1199321,8.9015471 53.1196585,8.9020414 53.1201708)					
23368290	Harm-Schleper-Weg	living_street							LINESTRING(8.9005725 53.120828,8.9000256 53.1201759,8.9007977 53.1199321,8.9010508 53.120214,8.9013169 53.1204812)					
23368337	Vier Ruten	living_street							LINESTRING(8.9016735 53.120326,8.9017594 53.120389,8.901848 53.120474,8.9018838 53.1205121,8.9019942 53.1207063,8.9021751 53.1208966,8.9023644 53.1210636,8.9026032 53.1211998)					
23368343	Vier Ruten	living_street							LINESTRING(8.9021751 53.1208966,8.9028144 53.1207024,8.9031047 53.1206008,8.9033579 53.1204909,8.9036339 53.1203812,8.9038578 53.1202761,8.9039122 53.1202505,8.9041995 53.1200962,8.904324 53.1200344,8.9043964 53.119947)					
23368360	Vier Ruten	living_street							LINESTRING(8.905016 53.1203043,8.9045197 53.1199867,8.9043964 53.119947,8.9043546 53.1198646,8.9041221 53.1197055,8.9040818 53.1196779,8.903935 53.1195738)					
23368368	Distelkampsweg	residential							LINESTRING(8.8984981 53.1198819,8.8985923 53.1198561,8.8986341 53.1198446,8.8988375 53.1197876,8.8990573 53.1197261,8.8992141 53.1196719,8.8992694 53.1196528,8.8994026 53.1195887,8.9007817 53.1191268,8.901559 53.1188665,8.9017948 53.1187884,8.9020443 53.1187058,8.902798 53.1184562,8.9031584 53.1183369,8.9033717 53.1182183)					
23368374	Am Distelkamp	residential							LINESTRING(8.8994026 53.1195887,8.8987687 53.1189395,8.8983892 53.1185801,8.8979882 53.1182428,8.8979729 53.118189,8.8979899 53.118132,8.8980815 53.1180587,8.8982855 53.1179486,8.898631 53.1177757,8.8988323 53.1176857,8.8990135 53.1175824,8.8991743 53.1173986,8.8992564 53.1173,8.8993726 53.1171763,8.8995222 53.1170651,8.8996357 53.1170453,8.8997492 53.1169838,8.8998407 53.116919,8.9004499 53.1166001,8.9005653 53.1165444)					
23368382	Meldenweg	residential							LINESTRING(8.8987687 53.1189395,8.899505 53.1185367,8.9010862 53.1177026,8.9012733 53.1174382,8.9014799 53.1173242,8.9015677 53.117317)					
23368542	Am Deichfleet	residential							LINESTRING(8.8936255 53.1178646,8.8939446 53.1177562,8.8942483 53.1176611)					
23368543	Am Deichfleet	residential							LINESTRING(8.8948173 53.1190495,8.8946264 53.1188508,8.8945607 53.1187442,8.8941201 53.1182781,8.8938891 53.1181265,8.8936255 53.1178646,8.8930735 53.1180526,8.8923914 53.1181978,8.8922439 53.1181853,8.8919437 53.1181597,8.8914612 53.1183243)					
23369892	Erbrichterweg	residential							LINESTRING(8.9080666 53.1255071,8.9082408 53.1255097,8.9084154 53.125503,8.9085852 53.1255068,8.9087524 53.1255279,8.9089678 53.1255544,8.909079 53.1255644,8.9091918 53.1255588,8.9093275 53.12554,8.9094801 53.1255195,8.9096278 53.1255137,8.909784 53.1255247,8.9099006 53.1255455,8.91005 53.1255884,8.9101845 53.1256362,8.9102953 53.1256819)					
23369900	Erbrichterweg	residential							LINESTRING(8.9102953 53.1256819,8.9102649 53.1257296,8.9100769 53.1259079,8.9100159 53.1259706,8.9098716 53.1261189,8.9095288 53.126505,8.9094421 53.1265874,8.9092466 53.1267161,8.9085604 53.1271681)					
23370583	Jadestraße	residential							LINESTRING(8.7657273 53.1089226,8.7658342 53.1089593,8.7670995 53.1099983)					
23370607	Geeststraße	residential							LINESTRING(8.7657273 53.1089226,8.7656068 53.1089935,8.7653031 53.1091113,8.7648153 53.1093035,8.7642803 53.1095106,8.7636092 53.1097698)					
23370629	Bauhüttenstraße	residential							LINESTRING(8.7636092 53.1097698,8.7650088 53.1109051)					
23370654	Luchtbergstraße	residential							LINESTRING(8.7628183 53.1107041,8.7632679 53.1110746,8.7636903 53.1114173,8.7637998 53.1115061)					
23370656	Auf der Lucht	residential							LINESTRING(8.7632679 53.1110746,8.7638658 53.1107942,8.7634379 53.1104369,8.7628183 53.1107041)					
23370703	Nordenhamer Straße	residential							LINESTRING(8.7640501 53.1093294,8.7648483 53.108706,8.7655167 53.1081776,8.7655693 53.1081289)					
23370716	Jadestraße	service							LINESTRING(8.7657273 53.1089226,8.765696 53.108823,8.7657832 53.1085477,8.7658347 53.1082538,8.7658539 53.1081441,8.766012 53.1072351)					
23370759	Gohgräfenstraße	residential							LINESTRING(8.7547744 53.1114358,8.754665 53.1114682,8.7543514 53.1116116,8.7540199 53.1117518)					
23370768	Ortstraße	residential							LINESTRING(8.7547744 53.1114358,8.7551422 53.1116222,8.7550735 53.1117281,8.7550426 53.1119627,8.7548156 53.1124252,8.7547576 53.1125237)					
23370832	Bihwerder	service							LINESTRING(8.7545647 53.1170389,8.7542464 53.1170294)					
23370879	Lissaer Straße	unclassified							LINESTRING(8.7704922 53.1140409,8.7705213 53.1140981,8.7705402 53.1141352,8.7706064 53.1141766,8.7708876 53.1143484,8.7711485 53.1145079,8.7713355 53.1146143,8.7715769 53.1147518,8.7716831 53.1148152,8.7717893 53.1148785,8.7719397 53.1149683,8.7720682 53.1150456,8.7722778 53.1151717,8.7723603 53.1152235,8.772436 53.1152714,8.7725343 53.1153328,8.7727067 53.1154225)					
23370881	Hilde-Adolf-Straße	unclassified							LINESTRING(8.7722778 53.1151717,8.773343 53.1145213)					
23370918	Bromberger Straße	residential							LINESTRING(8.7715122 53.1149182,8.7714014 53.1149956,8.7708682 53.1153047,8.7706022 53.1154589,8.770344 53.1156085,8.7698014 53.1159233,8.7696179 53.1160298,8.7694127 53.1161528,8.7690614 53.1163634,8.768737 53.1165579,8.7684283 53.116743)					
23370934	Weichselstraße	residential							LINESTRING(8.7676835 53.1148211,8.7692506 53.1158003,8.7696179 53.1160298)					
23370935	Dirschauer Straße	residential							LINESTRING(8.7665435 53.1153056,8.7668009 53.1154701,8.7668976 53.1155319,8.7671212 53.1156748,8.767195 53.115722,8.7674052 53.1158563,8.7675422 53.1159439,8.7676613 53.11602,8.7677619 53.1160811,8.7678088 53.1161095,8.767829 53.1161218,8.7680311 53.1164734,8.7680498 53.116506,8.7681023 53.116548,8.768134 53.1165733,8.7684283 53.116743)					
23370944	Gnesener Straße	residential							LINESTRING(8.7655063 53.1159728,8.7657688 53.1161387,8.7671982 53.1170422,8.7675351 53.1172551)					
23370945	Kalischer Straße	residential							LINESTRING(8.7638798 53.1170236,8.7640384 53.1171397,8.7648341 53.11773,8.7657009 53.1183309)					
23370949	Thorner Straße	residential							LINESTRING(8.7644398 53.1166495,8.7664572 53.1178883)					
23370951	Hohensalzastraße	residential							LINESTRING(8.7669714 53.1175942,8.7649311 53.1163391)					
23371000	Posener Straße	residential							LINESTRING(8.7648341 53.11773,8.7643155 53.1180242,8.7640865 53.1181723,8.7637908 53.118376,8.763505 53.1185923,8.7633874 53.1186812,8.7630396 53.1189878,8.7630247 53.1190011,8.7621825 53.1196278,8.7618375 53.1198725,8.7617536 53.1199593,8.7616327 53.1200338,8.7614634 53.1201283,8.7613767 53.1201584,8.761317 53.1201496,8.7612417 53.1201087,8.7607268 53.1197554,8.7606996 53.1197374,8.7604003 53.1195385)					
23371001	Posener Straße	residential							LINESTRING(8.7626245 53.1205403,8.7618547 53.1200265,8.7617536 53.1199593)					
23371010	Ritterhuder Straße	residential							LINESTRING(8.7629056 53.1162048,8.7623862 53.1165285,8.7616672 53.116975)					
23371025	Köhlerhof	residential							LINESTRING(8.7616672 53.116975,8.761143 53.1173193,8.7597555 53.1182306,8.7596247 53.118268,8.7590799 53.1182891)					
23371029	Buxtehuder Straße	residential							LINESTRING(8.7598788 53.1156168,8.7599331 53.1156559,8.7602058 53.1158524,8.7607947 53.116035,8.7623862 53.1165285)					
23371047	Giehler Straße	residential							LINESTRING(8.7590799 53.1182891,8.7582696 53.1183247,8.7582272 53.1183214,8.7569385 53.117919,8.7568723 53.1178983)					
23371049	Scheeßeler Straße	residential							LINESTRING(8.7588363 53.1192244,8.7587142 53.1192969,8.7585371 53.1193889,8.7584008 53.1194552,8.7582194 53.1195217,8.757999 53.1195762,8.7563563 53.1198758,8.7556594 53.1200068,8.7555247 53.1199802)					
23371051	Scharmbecker Straße	residential							LINESTRING(8.752875 53.122805,8.7532827 53.1225982,8.75335 53.1225558,8.753453 53.1224908,8.75404 53.1220556,8.7541396 53.1219863,8.7545463 53.1216867,8.7548511 53.1214622,8.7550335 53.1213246,8.7553846 53.1210702,8.7556697 53.1208636,8.7559637 53.120639,8.7559963 53.1206133)					
23371060	Stoteler Straße	residential							LINESTRING(8.7559963 53.1206133,8.755753 53.1204361,8.7554031 53.120179)					
23371066	Marßeler Straße	residential							LINESTRING(8.7527895 53.1213716,8.7529328 53.1214355,8.7541396 53.1219863)					
23371090	Parchimer Straße	residential							LINESTRING(8.7583116 53.1215375,8.7583592 53.1215611,8.758707 53.1217337,8.7591556 53.1219599)					
23371101	Rostocker Straße	residential							LINESTRING(8.7583116 53.1215375,8.7587438 53.1212162,8.7592165 53.1208623,8.7594536 53.1207322,8.760055 53.1205032)					
23371103	Lupinenstraße	residential							LINESTRING(8.7605022 53.1209214,8.7603502 53.1210347,8.7601009 53.1212245,8.7596797 53.1215459,8.759518 53.1216685,8.7591556 53.1219599,8.7578315 53.1230039)					
23371108	Wummensieder Straße	residential							LINESTRING(8.7605833 53.1228832,8.7607875 53.1230215,8.7612489 53.123334,8.7620474 53.1238263,8.7621099 53.1238805,8.7622969 53.1240097,8.7625115 53.124158,8.7627596 53.1243156,8.7629008 53.1244103,8.7629736 53.1244863)					
23371118	Greifswalder Straße	residential							LINESTRING(8.7564554 53.1254271,8.756869 53.125158,8.7569726 53.1250893,8.757192 53.1249438,8.757811 53.1245337,8.7580514 53.1243785,8.7584267 53.1241312,8.7589344 53.1237966)					
23371120	Greifswalder Platz	residential							LINESTRING(8.7607235 53.1221315,8.7612021 53.1223863,8.7612232 53.1224153,8.7611898 53.1224475,8.7605833 53.1228832)					
23371122	Greifswalder Platz	residential							LINESTRING(8.7615288 53.1216455,8.7611132 53.1218752,8.7609202 53.1219891,8.7607235 53.1221315)					
23371140	Wasserhorster Straße	residential							LINESTRING(8.7578315 53.1230039,8.7589344 53.1237966,8.7596093 53.1242802,8.7596648 53.12432,8.7604245 53.1248676)					
23371141	Klitzenburg	residential							LINESTRING(8.7572029 53.1260232,8.7573223 53.1259782,8.7575165 53.125905,8.7581822 53.1256541,8.7588798 53.1254096,8.7592494 53.1252801,8.7596858 53.12513,8.7600649 53.1249997,8.7603744 53.1248906,8.7604245 53.1248676)					
23371166	Rostocker Straße	residential							LINESTRING(8.7548104 53.1242178,8.7555472 53.1236466,8.7562569 53.1231142,8.756982 53.1225708,8.7572626 53.1223465,8.7573027 53.1223144,8.7573354 53.1222883,8.7574068 53.1222323,8.7573414 53.1221583)					
23371168	Rostocker Straße	cycleway							LINESTRING(8.7574068 53.1222323,8.7575348 53.122176,8.7575554 53.1221641,8.7575866 53.1221407,8.7576326 53.1221062,8.7577719 53.1220017,8.7579561 53.1218635,8.7580513 53.121792,8.7580784 53.1217717,8.7583592 53.1215611)					
23371170	Wismarer Straße	residential							LINESTRING(8.7578315 53.1230039,8.7574223 53.1227925,8.756982 53.1225708)					
23371204	Güstrower Straße	residential							LINESTRING(8.7562515 53.1222178,8.756189 53.1222595,8.7560339 53.1223725,8.7558951 53.1224763,8.7557547 53.1225813,8.7554576 53.1227977,8.7551729 53.1230084,8.754882 53.1232279,8.7548527 53.12325,8.7548091 53.1232839,8.7549404 53.123351,8.7550381 53.1234016,8.7552881 53.1235186,8.7555472 53.1236466)					
23371205	Rathkuhlenweg	path							LINESTRING(8.7542718 53.1238308,8.7548838 53.1233916,8.7549404 53.123351)					
23371237	Barenburg	residential							LINESTRING(8.7612489 53.123334,8.7614881 53.1231848,8.76183 53.1229715,8.7621893 53.1227473,8.7623169 53.1226697,8.7626948 53.1224401)					
23371257	Breitenbachhof	service							LINESTRING(8.760799 53.1236181,8.7608875 53.1236704)					
23371258	Breitenbachhof	footway							LINESTRING(8.7604412 53.1245648,8.7604792 53.1245879)					
23371262	Breitenbachhof	footway							LINESTRING(8.7615815 53.1238783,8.7616446 53.1238799,8.7616637 53.1238837)					
23371271	Breitenbachhof	service							LINESTRING(8.7612763 53.1237074,8.7611179 53.1238063,8.7609528 53.1239097,8.7605423 53.1241652,8.7603818 53.1242615,8.7602322 53.1243528)					
23371280	Tangermünder Straße	residential							LINESTRING(8.7580514 53.1243785,8.7583297 53.1245698,8.7584538 53.124655,8.7586065 53.12476,8.7586802 53.1248152,8.7587354 53.1248566,8.7589676 53.1250447,8.7591467 53.1251955,8.7592494 53.1252801)					
23371282	Stendaler Ring	residential							LINESTRING(8.7600649 53.1249997,8.7607084 53.1255474,8.7607645 53.1256013,8.7607586 53.1256508,8.7606298 53.1257104,8.7605045 53.1257732,8.7602444 53.1259037,8.7591537 53.1263728,8.7591007 53.1263964,8.7590591 53.1264032,8.7590011 53.1263862,8.758706 53.126135,8.758583 53.1260242,8.7581822 53.1256541)					
23371336	Kleingärtnerweg	unclassified							LINESTRING(8.7635241 53.1261231,8.7634814 53.1260858,8.7634403 53.1259093,8.7634249 53.1257799,8.7633978 53.1256643,8.7633564 53.125456,8.7633342 53.1253505,8.7633476 53.1252493)					
23371341	Mählandsweg	unclassified							LINESTRING(8.7762359 53.1138352,8.7767761 53.1140501,8.7767966 53.1141003,8.776767 53.1141579,8.7762466 53.1147854,8.7761891 53.114858)					
23371798	Johann-Wischhusen-Weg	living_street							LINESTRING(8.9017215 53.1254001,8.9015446 53.1254723)					
23371812	Albert-Bischof-Straße	residential							LINESTRING(8.9064638 53.1176598,8.9065121 53.1176807,8.9066115 53.1177238,8.9069881 53.1179569,8.9070442 53.1179954,8.9078016 53.1184708,8.9081915 53.1187342,8.9085517 53.1189878,8.9086944 53.119109,8.9087745 53.1191918,8.9088234 53.1192874,8.9088617 53.119373,8.9089642 53.1194744,8.9092065 53.1196518,8.9097051 53.1199826,8.9103405 53.1204055,8.9103525 53.1204133,8.9108954 53.1207635,8.9110491 53.1207447,8.9111949 53.1207172,8.9114896 53.1206388,8.9117405 53.1205538,8.9119778 53.1204427,8.9121454 53.1203522,8.9122497 53.1202896,8.9124366 53.1201474,8.9125769 53.1200089,8.9127455 53.1198168)					
